ini_id,legislatura,cap,cap_label,model_version
315797,L17,14,Habitação,xlm-roberta-large-pooled-cap-v3
315787,L17,21,Território e Recursos naturais,xlm-roberta-large-pooled-cap-v3
315774,L17,12,Justiça e Crime,xlm-roberta-large-pooled-cap-v3
315771,L17,9,Imigração,xlm-roberta-large-pooled-cap-v3
315764,L17,19,Relações externas,xlm-roberta-large-pooled-cap-v3
315763,L17,1,Macroeconomia,xlm-roberta-large-pooled-cap-v3
315760,L17,2,Direitos civis e liberdades,xlm-roberta-large-pooled-cap-v3
315758,L17,3,Saúde,xlm-roberta-large-pooled-cap-v3
315748,L17,12,Justiça e Crime,xlm-roberta-large-pooled-cap-v3
315728,L17,14,Habitação,xlm-roberta-large-pooled-cap-v3
315727,L17,21,Território e Recursos naturais,xlm-roberta-large-pooled-cap-v3
315726,L17,21,Território e Recursos naturais,xlm-roberta-large-pooled-cap-v3
315680,L17,23,"Cultura, desporto e lazer",xlm-roberta-large-pooled-cap-v3
315669,L17,9,Imigração,xlm-roberta-large-pooled-cap-v3
315658,L17,14,Habitação,xlm-roberta-large-pooled-cap-v3
315656,L17,20,Governo e Administração Pública,xlm-roberta-large-pooled-cap-v3
315655,L17,20,Governo e Administração Pública,xlm-roberta-large-pooled-cap-v3
315654,L17,20,Governo e Administração Pública,xlm-roberta-large-pooled-cap-v3
315653,L17,20,Governo e Administração Pública,xlm-roberta-large-pooled-cap-v3
315652,L17,20,Governo e Administração Pública,xlm-roberta-large-pooled-cap-v3
315651,L17,20,Governo e Administração Pública,xlm-roberta-large-pooled-cap-v3
315650,L17,20,Governo e Administração Pública,xlm-roberta-large-pooled-cap-v3
315639,L17,20,Governo e Administração Pública,xlm-roberta-large-pooled-cap-v3
315638,L17,4,Agricultura,xlm-roberta-large-pooled-cap-v3
315602,L17,20,Governo e Administração Pública,xlm-roberta-large-pooled-cap-v3
315595,L17,17,Tecnologia,xlm-roberta-large-pooled-cap-v3
315594,L17,12,Justiça e Crime,xlm-roberta-large-pooled-cap-v3
315580,L17,12,Justiça e Crime,xlm-roberta-large-pooled-cap-v3
315568,L17,12,Justiça e Crime,xlm-roberta-large-pooled-cap-v3
315566,L17,12,Justiça e Crime,xlm-roberta-large-pooled-cap-v3
315562,L17,12,Justiça e Crime,xlm-roberta-large-pooled-cap-v3
315513,L17,12,Justiça e Crime,xlm-roberta-large-pooled-cap-v3
315504,L17,3,Saúde,xlm-roberta-large-pooled-cap-v3
315468,L17,7,Ambiente,xlm-roberta-large-pooled-cap-v3
315458,L17,10,Transportes,xlm-roberta-large-pooled-cap-v3
315445,L17,17,Tecnologia,xlm-roberta-large-pooled-cap-v3
315443,L17,12,Justiça e Crime,xlm-roberta-large-pooled-cap-v3
315381,L17,15,"Sistema bancário, assuntos financeiros e comércio interno",xlm-roberta-large-pooled-cap-v3
315378,L17,12,Justiça e Crime,xlm-roberta-large-pooled-cap-v3
315375,L17,5,Trabalho e Emprego,xlm-roberta-large-pooled-cap-v3
315371,L17,12,Justiça e Crime,xlm-roberta-large-pooled-cap-v3
315347,L17,2,Direitos civis e liberdades,xlm-roberta-large-pooled-cap-v3
315326,L17,12,Justiça e Crime,xlm-roberta-large-pooled-cap-v3
315307,L17,3,Saúde,xlm-roberta-large-pooled-cap-v3
315302,L17,20,Governo e Administração Pública,xlm-roberta-large-pooled-cap-v3
315298,L17,12,Justiça e Crime,xlm-roberta-large-pooled-cap-v3
315297,L17,12,Justiça e Crime,xlm-roberta-large-pooled-cap-v3
315278,L17,12,Justiça e Crime,xlm-roberta-large-pooled-cap-v3
315271,L17,12,Justiça e Crime,xlm-roberta-large-pooled-cap-v3
315269,L17,12,Justiça e Crime,xlm-roberta-large-pooled-cap-v3
315262,L17,12,Justiça e Crime,xlm-roberta-large-pooled-cap-v3
315261,L17,17,Tecnologia,xlm-roberta-large-pooled-cap-v3
315260,L17,20,Governo e Administração Pública,xlm-roberta-large-pooled-cap-v3
315259,L17,12,Justiça e Crime,xlm-roberta-large-pooled-cap-v3
315219,L17,7,Ambiente,xlm-roberta-large-pooled-cap-v3
315213,L17,13,Segurança Social,xlm-roberta-large-pooled-cap-v3
315166,L17,2,Direitos civis e liberdades,xlm-roberta-large-pooled-cap-v3
315163,L17,12,Justiça e Crime,xlm-roberta-large-pooled-cap-v3
315162,L17,9,Imigração,xlm-roberta-large-pooled-cap-v3
315161,L17,9,Imigração,xlm-roberta-large-pooled-cap-v3
315160,L17,9,Imigração,xlm-roberta-large-pooled-cap-v3
315117,L17,20,Governo e Administração Pública,xlm-roberta-large-pooled-cap-v3
315104,L17,2,Direitos civis e liberdades,xlm-roberta-large-pooled-cap-v3
315095,L17,3,Saúde,xlm-roberta-large-pooled-cap-v3
315090,L17,12,Justiça e Crime,xlm-roberta-large-pooled-cap-v3
315072,L17,20,Governo e Administração Pública,xlm-roberta-large-pooled-cap-v3
315071,L17,2,Direitos civis e liberdades,xlm-roberta-large-pooled-cap-v3
315070,L17,2,Direitos civis e liberdades,xlm-roberta-large-pooled-cap-v3
315067,L17,8,Energia,xlm-roberta-large-pooled-cap-v3
315066,L17,12,Justiça e Crime,xlm-roberta-large-pooled-cap-v3
315047,L17,12,Justiça e Crime,xlm-roberta-large-pooled-cap-v3
315043,L17,12,Justiça e Crime,xlm-roberta-large-pooled-cap-v3
315040,L17,7,Ambiente,xlm-roberta-large-pooled-cap-v3
315034,L17,12,Justiça e Crime,xlm-roberta-large-pooled-cap-v3
